product_id,sku,name,url,price,list_price,original_price,rating_average,review_count,thumbnail_url,inventory_status,color,size
18012620,6037168768132,Quần thun dài nữ jogger Phúc An 3011,https://tiki.vn/product-p18012620.html?spid=18012621,99000,99000,99000,5.0,5,https://salt.tikicdn.com/cache/280x280/ts/product/a8/6b/91/4b1d8638b0ca745763ab81017a4758f3.jpg,available,[],[]
274071102,3072540883407,"Quần Nữ Thời Trang, Quần Jogger Nữ Bo Gấu Chất Nỉ Siêu Ấm",https://tiki.vn/product-p274071102.html?spid=274071104,165000,165000,165000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/c3/46/ea/c1479fd0252270faf2e23d41b369b378.jpg,available,"['GHI SÁNG', 'Màu đen']","['L(50-55kg)', 'M(45-50kg)', 'S ( 39 -45KG )', 'XL(56-63kg)']"
198351516,1421993581153,Quần jogger nữ dài bo gấu 4LOVA vải len tăm giữ nhiệt và chất đũi xước siêu mát cạp chun form unisex,https://tiki.vn/product-p198351516.html?spid=198351547,139000,139000,139000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/1c/d0/f8/5667ce2b0c73ac3e22e84dd2010a12fe.jpg,available,"['Be vải đũi', 'Ghi vải len tăm', 'Hồng Vải Đũi', 'Nâu đũi', 'Tàn vải len tăm', 'Đen Vải Đũi', 'Đen vải len tăm']","['L', 'M', 'S', 'XL', 'XXL']"
276045003,6391909399585,QUẦN JOGGER NỮ VẢI DÙ CAO CẤP NHIỀU MÀU ĐA NĂNG,https://tiki.vn/product-p276045003.html?spid=276045005,199000,199000,199000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/3c/2a/1c/80d75c47ac503645e2c144c82f69a01d.jpg,available,"['Hồng', 'Xám', 'ĐEN']","['L', 'M', 'XL']"
186088223,6899020047732,Quần Jogger Nữ Chất Vải Gió Dù Phong Cách Thể Thao,https://tiki.vn/product-p186088223.html?spid=186088261,140000,140000,140000,3.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/74/7f/08/a594f20c1b51e9d9dd5fc89accd4faab.png,available,"['Cam', 'Tím', 'Vàng', 'Xám']","['2XL', 'L', 'XL']"
275238200,4121225450041,Quần Jogger Nữ Chất Vải Gió Dù Phong Cách Street Wear,https://tiki.vn/product-p275238200.html?spid=275238209,139000,139000,139000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/09/c7/18/649849fd1585cc4129bc116da173b1a0.png,available,"['CAM', 'Hồng', 'Tím', 'VÀNG', 'Xám']","['2XL', 'L', 'XL']"
163571480,9560954153918,"QUẦN JOGGER CARGO NỮ phong cách năng động trẻ trung,chất liệu kaki thế hệ mới",https://tiki.vn/product-p163571480.html?spid=163571491,124000,124000,124000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/12/46/40/3953b45cfa5c29f3aceac76ca4fb855e.jpg,available,"['QJG CARGO CAMEL', 'QJG CARGO GREY', 'QJG CARGO LÍNH', 'QJG CARGO MATCHA', 'QJG CARGO SOFT GREY', 'QJG CARGO ĐEN']","['L &lt; 65 kg', 'L &lt;65kg', 'M &lt; 57kg', 'XL &lt; 72 kg']"
7600618,6884112658588,Quần jogger nữ Ktom k99 ,https://tiki.vn/product-p7600618.html?spid=7600626,410000,410000,410000,4.3,3,https://salt.tikicdn.com/cache/280x280/ts/product/1a/4f/43/ba2e5ebf7a0e9dd7e4b1bd285efe6168.jpg,available,"['be', 'navy', 'đen']","['L', 'm', 's']"
174028039,1940899018214,Quần jogger nữ jogger Phúc An 3008 màu xám trắng,https://tiki.vn/product-p174028039.html?spid=174028041,79000,79000,79000,5.0,3,https://salt.tikicdn.com/cache/280x280/ts/product/1d/2a/5a/194b40c151c4fa38d87a9e5a0f8a65b0.jpg,available,"['L', 'XL']",[]
93052232,8033920614665,quần ống rộng dáng jogger nữ trơn bo gấu chất da cá,https://tiki.vn/product-p93052232.html?spid=108507683,69000,69000,69000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/3e/29/c0/b80a1ccbd09199afa9ebcf751855c60a.jpg,available,"['xám', 'đen']","['M<62kg', 'S<52kg']"
4301529,4313440716643,Quần thun dài nữ jogger Phúc An,https://tiki.vn/product-p4301529.html?spid=4301533,99000,99000,99000,4.5,2,https://salt.tikicdn.com/cache/280x280/ts/product/1c/2a/10/5922cdb6bf11363490bee84cf6d0a85b.jpg,available,"['Size L', 'Size XL']",[]
52732816,7552781528271,Quần Dài Jogger Nữ Phản Quang Vải Dù Siêu Xịn,https://tiki.vn/product-p52732816.html?spid=52732818,199000,199000,199000,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/a9/72/7c/5bc4be5f2bca97fb0d28d3c519683352.jpg,available,"['Hồng', 'Xám', 'Đen']","['L', 'M']"
4426713,2885397647964,Quần thun dài nữ jogger Phúc An 3008_xam,https://tiki.vn/product-p4426713.html?spid=4426717,79000,79000,79000,4.8,14,https://salt.tikicdn.com/cache/280x280/ts/product/57/36/33/bfac9cc530827286df4a85ab6b4abcd1.jpg,available,"['Size L', 'Size XL']",[]
101151782,5672284297529,Quần JOGGER Nữ Thể Thao Chất Vải Thun Lạnh Mềm Mịn Thoáng Khí Co Dãn Cực Tốt,https://tiki.vn/product-p101151782.html?spid=101151784,198000,198000,198000,5.0,3,https://salt.tikicdn.com/cache/280x280/ts/product/ed/15/01/1de7b1802ad560d23b2c53b8730472b6.jpg,available,"['Trắng', 'Xám', 'Đen', 'Đỏ']","['L', 'M', 'S', 'XL']"
276415318,3007178121198,QUẦN JOGGER NỮ PHỐI LƯỚI VẢI THUN DÀY DẶN HÀNG VIỆT NAM CHẤT LƯỢNG CAO,https://tiki.vn/product-p276415318.html?spid=276415320,165000,165000,165000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/c8/0d/1f/49ca2e503718fb42203ab88e12f0f3d6.jpg,available,[' ĐEN'],"['2XL', 'L', 'M']"
4404583,8512638423868,Quần thun dài nữ jogger hai sọc Phúc An màu xanh,https://tiki.vn/product-p4404583.html?spid=4404587,79000,79000,79000,2.5,6,https://salt.tikicdn.com/cache/280x280/ts/product/06/1f/7f/9f4d25283f81d1f7d75f6d81a8417bb7.jpg,available,"['Size M', 'Size XL']",[]
273961902,3765828013016,Quần Jogger Thể Thao Nữ Vải Dù Cao Cấp Hàng Quảng Châu,https://tiki.vn/product-p273961902.html?spid=273961904,229000,229000,229000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/2f/86/dc/0aef8302ce18b4ef5d77e0694a036648.jpg,available,"[' ĐEN', 'Hồng', 'Tím Nhạt', 'Xám']","['L', 'M']"
9825060,9655298857488,Quần thun dài nữ jogger phối hai thân Phúc An,https://tiki.vn/product-p9825060.html?spid=9825062,89000,89000,89000,4.3,4,https://salt.tikicdn.com/cache/280x280/ts/product/49/f2/27/1134dabd362701fef9386dae1796f9dd.jpg,available,['L'],[]
113255864,4516630195481,Quần jogger baggy nỉ lưng chun nam nữ,https://tiki.vn/product-p113255864.html?spid=113255893,52500,105000,105000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/4f/e5/a4/24ae6db4ba2960a0dcc5414718ee3058.jpg,available,['Be'],"['L', 'M']"
36774497,4323669297793,Quần thun dài nữ jogger 1 sọc dây lé Phúc An,https://tiki.vn/product-p36774497.html?spid=36774513,109000,109000,109000,2.0,5,https://salt.tikicdn.com/cache/280x280/ts/product/0f/05/7f/89f070c76875eca4ba1eefcc09bf346a.JPG,available,"['Nho', 'Ruốc', 'Đen']","['L', 'M', 'XL']"
275209385,4975122550258,QUẦN JOGGER NỮ VẢI THUN LẠNH DÀY DẶN MẪU MỚI,https://tiki.vn/product-p275209385.html?spid=275209387,139000,139000,139000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/3e/f9/95/6153d9aaeffdc57fa407cf974439fd09.png,available,"['Trắng', 'xám', 'Đen', 'ĐỎ']","['L', 'M', 'S', 'XL']"
140579637,5413921494864,QUẦN JOGGER KAKI NAM NỮ,https://tiki.vn/product-p140579637.html?spid=140579643,209000,209000,209000,5.0,7,https://salt.tikicdn.com/cache/280x280/ts/product/89/b6/c7/68cf8c5fd3fffb131700b68792b79cf0.jpg,available,"['Kem', 'Xanh rêu', 'Xanh đen', 'Xám', 'Đen']","['2XL', '3XL', '4XL', '5XL', '6XL', 'L', 'M', 'S', 'XL']"
4426775,4408211282608,Quần thun dài nữ jogger Phúc An 3008_xanh,https://tiki.vn/product-p4426775.html?spid=4426783,99000,99000,99000,4.6,8,https://salt.tikicdn.com/cache/280x280/ts/product/cc/28/35/d46faa4aec0b6af17d9eb960966f4208.jpg,available,['Size XL'],[]
54460547,4615513437432,"Quần jogger nữ 1 sọc dọc, hai túi trước có khóa kéo chống rớt đồ, bo lưng thun phù hợp nhiều cỡ bụng Phúc An 3017",https://tiki.vn/product-p54460547.html?spid=54460551,71000,71000,71000,3.9,11,https://salt.tikicdn.com/cache/280x280/ts/product/83/1f/c2/1ecb7eb093e13b38327438f4af18a083.jpg,available,['Xám'],"['L', 'XL']"
275511271,3007065176289,Quần Jogger Thể Thao Nữ Phối Lưới Có Dây Rút Và Bo Gấu - Thun 4 Chiều Không Xù Lông,https://tiki.vn/product-p275511271.html?spid=275511273,165000,165000,165000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/c1/d4/18/d5530a1427c623e77748d4b0e53db71a.jpeg,available,"['L', 'M']",[]
101154484,5153589494411,Quần Dài Jogger Nữ Thể Thao Chất Vải Thun Lạnh Co Dãn Mềm Mịn Thoáng Mát,https://tiki.vn/product-p101154484.html?spid=101154486,198000,198000,198000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/47/d9/74/1d53cfad77099e37cfa382288a846a52.jpg,available,"['Trắng', 'Xám', 'Đen', 'Đỏ']","['L', 'M', 'S', 'XL']"
4426799,3154421985211,Quần Thun Dài Nữ Jogger Phúc An 3008_den,https://tiki.vn/product-p4426799.html?spid=4426807,99000,99000,99000,4.7,31,https://salt.tikicdn.com/cache/280x280/ts/product/ac/f6/5b/20e23afcacc4d3ad57fbfe54d88db6fb.JPG,available,['Size XL'],[]
166089706,4631604734861,Quần Ngố Nữ Jogger GENVIET DQ311M2164,https://tiki.vn/product-p166089706.html?spid=166089708,410000,410000,410000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/20/ea/81/14fde7c89aa908c9d89549386abad1d9.jpg,available,"['Xanh chàm', 'Xanh chàm nhạt']","['24', '25', '26', '27', '28']"
102864456,9509704502845,Quần ống rộng dáng jogger bo gấu nỉ da cá siêu Hot,https://tiki.vn/product-p102864456.html?spid=106369508,66000,66000,66000,4.8,32,https://salt.tikicdn.com/cache/280x280/ts/product/b6/fd/48/31fc786569fb7ddcc42d32ce3b12330c.jpg,available,"['Xám đậm', 'Đen']","['M', 'S']"
274019609,8977995283045,"Quần Jogger Nam/nữ thể thao ống rộng unisex, quần Jogger Nam/Nữ chất nỉ da cá cao cấp trơn, dày dặn, bo gấu chun - trơ",https://tiki.vn/product-p274019609.html?spid=274019611,149000,149000,149000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/de/0d/9d/b11fffe4b27fa889684e8f8ba222c535.jpg,available,"['L', 'M', 'S', 'XL']",[]
129268180,9941149809003,"Quần nữ,quần nỉ nữ ống bó chun 2 màu xinh xắn QN03",https://tiki.vn/product-p129268180.html?spid=129268182,195000,195000,195000,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/c6/c8/76/fa6aa3a6719c82d631f46056c6cdd20f.jpg,available,['Xám'],[]
129382063,9576613570167,"Quần nữ,quần nỉ nữ ống bó chun 2 màu mẫu mới QN03",https://tiki.vn/product-p129382063.html?spid=129382071,99000,99000,99000,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/bd/c9/a1/8c8a9784e29fe8530e42bf9c4bddbaf2.jpg,available,['Xám'],"['L', 'M', 'XL']"
82380570,4555361466507,"Quần Jogger Thể Thao Nữ Tập Gym, Yoga, Aerobic",https://tiki.vn/product-p82380570.html?spid=82380642,220000,220000,220000,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/d6/2d/6c/db5826afba3f8a5c5e119dea98e7541b.jpg,available,"['Cam ', 'Nude', 'Trắng', 'Xanh dương', 'Xanh ngọc', 'Đen ']","['L', 'M', 'S']"
